Sampling Rate : 128HZ,Duration : 10 Minutes
Time,PPG
289.609375,-64877.89453
289.6171875,-64794.68359
289.625,-64703.01953
289.6328125,-64605.56641
289.640625,-64510.4375
289.6484375,-64427.85938
289.65625,-64367.16406
289.6640625,-64331.59766
289.671875,-64318.95313
289.6796875,-64323.19922
289.6875,-64336.58984
289.6953125,-64355.59766
289.703125,-64378.79688
289.7109375,-64407.125
289.71875,-64442.12109
289.7265625,-64482.39453
289.734375,-64525.65625
289.7421875,-64567.75
289.75,-64604.70703
289.7578125,-64633.94922
289.765625,-64653.67969
289.7734375,-64663.16406
289.78125,-64662.31641
289.7890625,-64650.05859
289.796875,-64626.91016
289.8046875,-64591.94531
289.8125,-64544.87109
289.8203125,-64486.21484
289.828125,-64416.52734
289.8359375,-64340.15625
289.84375,-64262.53516
289.8515625,-64190.02734
289.859375,-64128.13672
289.8671875,-64077.91406
289.875,-64036.35156
289.8828125,-63997.10547
289.890625,-63953.5
289.8984375,-63902.26172
289.90625,-63843.66797
289.9140625,-63781.88281
289.921875,-63722.00781
289.9296875,-63666.51953
289.9375,-63616.87109
289.9453125,-63571.07031
289.953125,-63526.32031
289.9609375,-63480.26563
289.96875,-63429.26563
289.9765625,-63371.19531
289.984375,-63303.47266
289.9921875,-63225.32813
290,-63138.48047
290.0078125,-63048.9375
290.015625,-62962.07422
290.0234375,-62881.64844
290.03125,-62805.58594
290.0390625,-62727.5625
290.046875,-62637.78125
290.0546875,-62529.80078
290.0625,-62404.74219
290.0703125,-62270.21094
290.078125,-62138.89844
290.0859375,-62018.26563
290.09375,-61906.23047
290.1015625,-61791.64844
290.109375,-61659.88281
290.1171875,-61504.92969
290.125,-61336.18359
290.1328125,-61178.69531
290.140625,-61064.51953
290.1484375,-61017.76563
290.15625,-61044.23047
290.1640625,-61127.74219
290.171875,-61235.92188
290.1796875,-61335.53516
290.1875,-61402.19141
290.1953125,-61429.08984
290.203125,-61425.46875
290.2109375,-61407.84766
290.21875,-61393.54297
290.2265625,-61391.08594
290.234375,-61398.88281
290.2421875,-61408.18359
290.25,-61407.30078
290.2578125,-61388.33594
290.265625,-61349.96484
290.2734375,-61297.11719
290.28125,-61238.45703
290.2890625,-61180.73047
290.296875,-61127.05469
290.3046875,-61076.57031
290.3125,-61025.63281
290.3203125,-60973.84766
290.328125,-60922.92578
290.3359375,-60877.19531
290.34375,-60841.22656
290.3515625,-60815.51172
290.359375,-60798.45313
290.3671875,-60786.21094
290.375,-60776.58203
290.3828125,-60770.69531
290.390625,-60771.73047
290.3984375,-60782.44141
290.40625,-60802.22266
290.4140625,-60825.30469
290.421875,-60844.54297
290.4296875,-60852.41016
290.4375,-60844.91797
290.4453125,-60821.02734
290.453125,-60778.77734
290.4609375,-60715.42578
290.46875,-60624.49609
290.4765625,-60499.42969
290.484375,-60337.87109
290.4921875,-60142.44922
290.5,-59921.375
290.5078125,-59681.08203
290.515625,-59425.49609
290.5234375,-59153.06641
290.53125,-58859.48438
290.5390625,-58544.52734
290.546875,-58216.32422
290.5546875,-57890.62109
290.5625,-57588.48828
290.5703125,-57326.05859
290.578125,-57109.76172
290.5859375,-56934.58984
290.59375,-56785.85938
290.6015625,-56648.31641
290.609375,-56509.85938
290.6171875,-56365.64453
290.625,-56217.98438
290.6328125,-56072.26172
290.640625,-55934.28906
290.6484375,-55807.47656
290.65625,-55691.61328
290.6640625,-55584.05078
290.671875,-55479.35156
290.6796875,-55372.09375
290.6875,-55258.39453
290.6953125,-55136.55078
290.703125,-55010.96094
290.7109375,-54889.25391
290.71875,-54782.13281
290.7265625,-54700.99219
290.734375,-54653.59766
290.7421875,-54644.25
290.75,-54671.17188
290.7578125,-54728.01563
290.765625,-54805.69531
290.7734375,-54894.20703
290.78125,-54985.51563
290.7890625,-55075.17969
290.796875,-55161.63281
290.8046875,-55246.98438
290.8125,-55332.67188
290.8203125,-55419.42188
290.828125,-55506.48438
290.8359375,-55591.22266
290.84375,-55672.97266
290.8515625,-55751.23828
290.859375,-55826.125
290.8671875,-55897.33203
290.875,-55961.73047
290.8828125,-56014.625
290.890625,-56050.48047
290.8984375,-56064.83984
290.90625,-56056.06641
290.9140625,-56024.28906
290.921875,-55971.5625
290.9296875,-55900.53906
290.9375,-55813.26563
290.9453125,-55713.79688
290.953125,-55605.8125
290.9609375,-55493.70703
290.96875,-55381.59375
290.9765625,-55271.19531
290.984375,-55164.45313
290.9921875,-55062.43359
291,-54967.19922
291.0078125,-54882.60938
291.015625,-54812.1875
291.0234375,-54758.92969
291.03125,-54724.22656
291.0390625,-54708.10938
291.046875,-54711.26172
291.0546875,-54734.14844
291.0625,-54777.39063
291.0703125,-54839.67578
291.078125,-54915.1875
291.0859375,-54996.62109
291.09375,-55074.95703
291.1015625,-55144.03125
291.109375,-55202.97266
291.1171875,-55254.31641
291.125,-55303.64453
291.1328125,-55354.59375
291.140625,-55407.58203
291.1484375,-55460.05469
291.15625,-55507.65234
291.1640625,-55546.95313
291.171875,-55576.80859
291.1796875,-55597.44922
291.1875,-55611.87109
291.1953125,-55622.64844
291.203125,-55633.05078
291.2109375,-55646.19531
291.21875,-55663.08203
291.2265625,-55684.39063
291.234375,-55707.71875
291.2421875,-55729.54688
291.25,-55747.39063
291.2578125,-55760.60938
291.265625,-55772.32813
291.2734375,-55787.53516
291.28125,-55810.49219
291.2890625,-55842.58984
291.296875,-55880.54688
291.3046875,-55919.08984
291.3125,-55953.78516
291.3203125,-55982.85547
291.328125,-56010.19531
291.3359375,-56040.6875
291.34375,-56078.1875
291.3515625,-56122.84766
291.359375,-56169.48438
291.3671875,-56212.27734
291.375,-56245.99609
291.3828125,-56268.92578
291.390625,-56283.01563
291.3984375,-56290.53906
291.40625,-56292.375
291.4140625,-56286.83984
291.421875,-56270.69531
291.4296875,-56242.75
291.4375,-56204.16406
291.4453125,-56159.41797
291.453125,-56113.60938
291.4609375,-56068.63672
291.46875,-56024.625
291.4765625,-55978.62109
291.484375,-55928.44922
291.4921875,-55875.32422
291.5,-55822.14453
291.5078125,-55773.61719
291.515625,-55731.29297
291.5234375,-55692.90234
291.53125,-55653.5625
291.5390625,-55608.41406
291.546875,-55556.33594
291.5546875,-55501.11328
291.5625,-55448.57813
291.5703125,-55405
291.578125,-55371.46484
291.5859375,-55344.83594
291.59375,-55319.74219
291.6015625,-55291.05859
291.609375,-55259.23047
291.6171875,-55227.875
291.625,-55202.19531
291.6328125,-55185.74609
291.640625,-55177.12891
291.6484375,-55171.79688
291.65625,-55164.05078
291.6640625,-55150.29297
291.671875,-55130.97266
291.6796875,-55108.8125
291.6875,-55087.82031
291.6953125,-55070.98438
291.703125,-55058.52344
291.7109375,-55050.70313
291.71875,-55045.71875
291.7265625,-55041.29297
291.734375,-55034.60547
291.7421875,-55021.375
291.75,-54999.96484
291.7578125,-54971.25
291.765625,-54940.36328
291.7734375,-54915.52344
291.78125,-54903.35547
291.7890625,-54905.82422
291.796875,-54918.42969
291.8046875,-54931.88672
291.8125,-54937.82813
291.8203125,-54931.69141
291.828125,-54915.63672
291.8359375,-54896.01953
291.84375,-54878.13672
291.8515625,-54865.45313
291.859375,-54856.61719
291.8671875,-54848.73438
291.875,-54840.57031
291.8828125,-54832.05078
291.890625,-54825.14844
291.8984375,-54819.84375
291.90625,-54813.51172
291.9140625,-54801.97266
291.921875,-54781.49219
291.9296875,-54751.79297
291.9375,-54716.27734
291.9453125,-54679.53516
291.953125,-54646.59766
291.9609375,-54619.21094
291.96875,-54597.61328
291.9765625,-54581.54688
291.984375,-54569.75781
291.9921875,-54562.39844
292,-54557.71094
292.0078125,-54552.86328
292.015625,-54545.52344
292.0234375,-54534.64453
292.03125,-54522.80078
292.0390625,-54514.64453
292.046875,-54514.44531
292.0546875,-54523.73828
292.0625,-54539.27344
292.0703125,-54555.5
292.078125,-54567.25391
292.0859375,-54571.5
292.09375,-54570.64453
292.1015625,-54568.53516
292.109375,-54569.55078
292.1171875,-54576.32031
292.125,-54587.66016
292.1328125,-54601.63281
292.140625,-54615.04297
292.1484375,-54625.75391
292.15625,-54633.77734
292.1640625,-54640.14063
292.171875,-54646.68359
292.1796875,-54654.70313
292.1875,-54663.82422
292.1953125,-54673.00391
292.203125,-54680.08203
292.2109375,-54684.19531
292.21875,-54686.16016
292.2265625,-54687.09766
292.234375,-54689.54688
292.2421875,-54693.51953
292.25,-54697.20703
292.2578125,-54698.16016
292.265625,-54693.57031
292.2734375,-54684.01953
292.28125,-54671.88281
292.2890625,-54660.5625
292.296875,-54652.28125
292.3046875,-54645.93359
292.3125,-54637.91797
292.3203125,-54624.04297
292.328125,-54601.09766
292.3359375,-54570.11328
292.34375,-54533.42969
292.3515625,-54494.125
292.359375,-54453.40625
292.3671875,-54408.71484
292.375,-54357.15234
292.3828125,-54295.62109
292.390625,-54223.64063
292.3984375,-54144.4375
292.40625,-54062.36719
292.4140625,-53982.08203
292.421875,-53905.99219
292.4296875,-53833.94141
292.4375,-53764.51172
292.4453125,-53695.45703
292.453125,-53625.89063
292.4609375,-53556.08594
292.46875,-53486.07422
292.4765625,-53417.11719
292.484375,-53348.68359
292.4921875,-53280.07813
292.5,-53210.96094
292.5078125,-53140.41016
292.515625,-53069.98438
292.5234375,-53001.16406
292.53125,-52935.48047
292.5390625,-52874.19531
292.546875,-52816.99219
292.5546875,-52762.98047
292.5625,-52711.29297
292.5703125,-52661.63281
292.578125,-52615.42578
292.5859375,-52573.98828
292.59375,-52538.61719
292.6015625,-52509.42969
292.609375,-52484.09375
292.6171875,-52461.19922
292.625,-52438.90625
292.6328125,-52416.99219
292.640625,-52396.85547
292.6484375,-52378.9375
292.65625,-52363.64453
292.6640625,-52349.14063
292.671875,-52332.72656
292.6796875,-52312.39844
292.6875,-52287.60938
292.6953125,-52260.17969
292.703125,-52233.51172
292.7109375,-52210.30859
292.71875,-52192.94141
292.7265625,-52180.68359
292.734375,-52171.51953
292.7421875,-52162.89453
292.75,-52151.69141
292.7578125,-52137.47656
292.765625,-52120.28906
292.7734375,-52101.32031
292.78125,-52082.61328
292.7890625,-52065.23438
292.796875,-52050.21875
292.8046875,-52037.60156
292.8125,-52026.80859
292.8203125,-52017.19141
292.828125,-52007.375
292.8359375,-51996.37109
292.84375,-51983.58203
292.8515625,-51968.28516
292.859375,-51952.08984
292.8671875,-51936.60938
292.875,-51924.30469
292.8828125,-51917.50391
292.890625,-51916.13672
292.8984375,-51919.64063
292.90625,-51925.21484
292.9140625,-51929.76563
292.921875,-51931.44141
292.9296875,-51929.37109
292.9375,-51924.64844
292.9453125,-51919.25781
292.953125,-51915.27344
292.9609375,-51914.89844
292.96875,-51918.95703
292.9765625,-51927.67969
292.984375,-51940.24219
292.9921875,-51953.84766
293,-51966.55469
293.0078125,-51976.07813
293.015625,-51981.60938
293.0234375,-51984.72656
293.03125,-51987.32813
293.0390625,-51992.48047
293.046875,-52001.3125
293.0546875,-52013.17969
293.0625,-52026.34766
293.0703125,-52038.80859
293.078125,-52049.96094
293.0859375,-52060.96094
293.09375,-52073.01172
293.1015625,-52087.77734
293.109375,-52104.17969
293.1171875,-52120.08594
293.125,-52133.16406
293.1328125,-52141.39844
293.140625,-52146.60547
293.1484375,-52151.6875
293.15625,-52160.10938
293.1640625,-52174.12109
293.171875,-52192.22266
293.1796875,-52210.83203
293.1875,-52225.16406
293.1953125,-52232.12109
293.203125,-52232.31641
293.2109375,-52229.16016
293.21875,-52227.97656
293.2265625,-52232.90234
293.234375,-52244.07813
293.2421875,-52259.53906
293.25,-52274.49609
293.2578125,-52285.09375
293.265625,-52290.13672
293.2734375,-52289.98047
293.28125,-52287.5625
293.2890625,-52284.46875
293.296875,-52280.57422
293.3046875,-52274.54688
293.3125,-52263.96484
293.3203125,-52247.63672
293.328125,-52225.69141
293.3359375,-52199.09766
293.34375,-52169.24219
293.3515625,-52135.88281
293.359375,-52098.33203
293.3671875,-52056.06641
293.375,-52008.9375
293.3828125,-51960.01953
293.390625,-51912.44141
293.3984375,-51869.01172
293.40625,-51830.73438
293.4140625,-51794.82813
293.421875,-51757.94922
293.4296875,-51716.37891
293.4375,-51668.89844
293.4453125,-51617.58594
293.453125,-51566.51172
293.4609375,-51520.125
293.46875,-51481.04688
293.4765625,-51448.19922
293.484375,-51418.69141
293.4921875,-51387.53516
293.5,-51350.93359
293.5078125,-51308.86328
293.515625,-51262.53516
293.5234375,-51216.98047
293.53125,-51176.20313
293.5390625,-51142.45313
293.546875,-51115.64063
293.5546875,-51092.68359
293.5625,-51070.62109
293.5703125,-51047.48047
293.578125,-51023.55859
293.5859375,-51001.31641
293.59375,-50983.11328
293.6015625,-50970.62891
293.609375,-50963.78906
293.6171875,-50960.34375
293.625,-50958.89063
293.6328125,-50957.49609
293.640625,-50955.44922
293.6484375,-50952.75
293.65625,-50948.44531
293.6640625,-50942.94922
293.671875,-50936.48438
293.6796875,-50930.57813
293.6875,-50928.32422
293.6953125,-50932.20313
293.703125,-50943.19922
293.7109375,-50958.89453
293.71875,-50973.53516
293.7265625,-50980.82422
293.734375,-50976.16406
293.7421875,-50960.57031
293.75,-50940.83594
293.7578125,-50926.09375
293.765625,-50925.65234
293.7734375,-50942.32422
293.78125,-50972.00781
293.7890625,-51005.8125
293.796875,-51033.16406
293.8046875,-51048.72266
293.8125,-51052.78516
293.8203125,-51050.95313
293.828125,-51050.19141
293.8359375,-51054.42969
293.84375,-51063.27344
293.8515625,-51073.39844
293.859375,-51081.08594
293.8671875,-51086.81641
293.875,-51093.69531
293.8828125,-51106.76953
293.890625,-51129.32422
293.8984375,-51159.5
293.90625,-51192.95703
293.9140625,-51223.02344
293.921875,-51245.10547
293.9296875,-51258.98828
293.9375,-51267.41406
293.9453125,-51275.3125
293.953125,-51286.40625
293.9609375,-51301.99609
293.96875,-51321.24609
293.9765625,-51341.61719
293.984375,-51361.17578
293.9921875,-51379.04688
294,-51394.80859
294.0078125,-51409.73047
294.015625,-51424.62109
294.0234375,-51440.49219
294.03125,-51458.34375
294.0390625,-51477.66797
294.046875,-51498.65234
294.0546875,-51520.10547
294.0625,-51541
294.0703125,-51561.26172
294.078125,-51581.22656
294.0859375,-51602.20313
294.09375,-51625.1875
294.1015625,-51649.99219
294.109375,-51675.59766
294.1171875,-51699.54688
294.125,-51720.08594
294.1328125,-51736.66797
294.140625,-51749.25
294.1484375,-51760.11328
294.15625,-51770.67578
294.1640625,-51782.09766
294.171875,-51795.46484
294.1796875,-51810.41797
294.1875,-51827.51172
294.1953125,-51846.11328
294.203125,-51865.02734
294.2109375,-51882.57422
294.21875,-51896.89844
294.2265625,-51907.71484
294.234375,-51916.97656
294.2421875,-51927.74609
294.25,-51943.98047
294.2578125,-51966.18359
294.265625,-51991.57422
294.2734375,-52014.58594
294.28125,-52028.46094
294.2890625,-52030.83594
294.296875,-52023.05469
294.3046875,-52010.20313
294.3125,-51998.35156
294.3203125,-51989.98438
294.328125,-51983.71875
294.3359375,-51974.46094
294.34375,-51956.63672
294.3515625,-51927.45313
294.359375,-51887.44531
294.3671875,-51840.57813
294.375,-51791.73438
294.3828125,-51743.77734
294.390625,-51698.73438
294.3984375,-51655.8125
294.40625,-51614
294.4140625,-51573.01563
294.421875,-51532.48438
294.4296875,-51494.04688
294.4375,-51458.48438
294.4453125,-51425.94531
294.453125,-51395.82031
294.4609375,-51366.02344
294.46875,-51334.5625
294.4765625,-51300.20313
294.484375,-51263.22266
294.4921875,-51226.0625
294.5,-51191.25391
294.5078125,-51160.29688
294.515625,-51133.45313
294.5234375,-51108.15625
294.53125,-51082.92969
294.5390625,-51056.80469
294.546875,-51031.21094
294.5546875,-51009.58594
294.5625,-50993.91016
294.5703125,-50985.28516
294.578125,-50981.76953
294.5859375,-50980.26563
294.59375,-50978.46094
294.6015625,-50975.56641
294.609375,-50972.94531
294.6171875,-50973.22266
294.625,-50978.3125
294.6328125,-50990.39063
294.640625,-51009.35938
294.6484375,-51034.26563
294.65625,-51062.96484
294.6640625,-51091.26172
294.671875,-51116.13281
294.6796875,-51134.4375
294.6875,-51144.80859
294.6953125,-51148.04688
294.703125,-51144.89063
294.7109375,-51136.26953
294.71875,-51122.11328
294.7265625,-51102.3125
294.734375,-51078.53125
294.7421875,-51053.96484
294.75,-51033.46484
294.7578125,-51020.97656
294.765625,-51016.83594
294.7734375,-51019.30469
294.78125,-51023.875
294.7890625,-51027.15234
294.796875,-51028.64844
294.8046875,-51029.47266
294.8125,-51033.11719
294.8203125,-51041.44531
294.828125,-51054.71875
294.8359375,-51072.63672
294.84375,-51094.40625
294.8515625,-51120.45703
294.859375,-51151.23438
294.8671875,-51186.06641
294.875,-51222.92969
294.8828125,-51257.96875
294.890625,-51288.16016
294.8984375,-51312.65234
294.90625,-51332.31641
294.9140625,-51351.09766
294.921875,-51371.82031
294.9296875,-51395.78516
294.9375,-51422.66406
294.9453125,-51449.64453
294.953125,-51474.89063
294.9609375,-51496.57031
294.96875,-51514.14063
294.9765625,-51528.08594
294.984375,-51539.31641
294.9921875,-51549.38672
295,-51560.03906
295.0078125,-51572.28516
295.015625,-51586.82813
295.0234375,-51601.98047
295.03125,-51615.36719
295.0390625,-51624.75
295.046875,-51628.22266
295.0546875,-51627.55859
295.0625,-51625.60938
295.0703125,-51626.10938
295.078125,-51632.34766
295.0859375,-51644.86719
295.09375,-51662.48047
295.1015625,-51682.14844
295.109375,-51700.61328
295.1171875,-51716.08203
295.125,-51728.19922
295.1328125,-51738.88281
295.140625,-51750.90234
295.1484375,-51765.64453
295.15625,-51783.96484
295.1640625,-51803.72656
295.171875,-51822.18359
295.1796875,-51837.56641
295.1875,-51849.08594
295.1953125,-51859.52734
295.203125,-51871.9375
295.2109375,-51888.73047
295.21875,-51910.60156
295.2265625,-51935.23438
295.234375,-51959.16797
295.2421875,-51979.0625
295.25,-51993.16797
295.2578125,-52002.72266
295.265625,-52010.19922
295.2734375,-52018.71875
295.28125,-52029.68359
295.2890625,-52040.49219
295.296875,-52047.16797
295.3046875,-52044.03906
295.3125,-52027.83984
295.3203125,-52000.08984
295.328125,-51965.49609
295.3359375,-51931.69141
295.34375,-51903.83984
295.3515625,-51882.89063
295.359375,-51865.46094
295.3671875,-51845.66406
295.375,-51818.91406
295.3828125,-51784.25391
295.390625,-51743.73828
295.3984375,-51702.23828
295.40625,-51662.89453
295.4140625,-51626.87109
295.421875,-51593.04688
295.4296875,-51558.21094
295.4375,-51521.39453
295.4453125,-51482.56641
295.453125,-51443.77734
295.4609375,-51408.25
295.46875,-51377.75391
295.4765625,-51352.70703
295.484375,-51331.28125
295.4921875,-51310.53906
295.5,-51287.86328
295.5078125,-51262.39063
295.515625,-51234.32031
295.5234375,-51205.20313
295.53125,-51175.85547
295.5390625,-51147.93359
295.546875,-51121.83984
295.5546875,-51098.77344
295.5625,-51080.66797
295.5703125,-51068.39453
295.578125,-51062.87891
295.5859375,-51062.01953
295.59375,-51061.80859
295.6015625,-51058.27734
295.609375,-51048.73438
295.6171875,-51034.3125
295.625,-51019.34766
295.6328125,-51009.20313
295.640625,-51007.875
295.6484375,-51014.67188
295.65625,-51025.25391
295.6640625,-51033.59766
295.671875,-51034.60156
295.6796875,-51028.88672
295.6875,-51020.56641
295.6953125,-51015.72266
295.703125,-51018.86719
295.7109375,-51028.73828
295.71875,-51040.82813
295.7265625,-51048.64063
295.734375,-51048.63672
295.7421875,-51042.66797
295.75,-51036.51172
295.7578125,-51036.72266
295.765625,-51046.5
295.7734375,-51063.12891
295.78125,-51081.14844
295.7890625,-51094.16797
295.796875,-51099.75781
295.8046875,-51100.15234
295.8125,-51099.16406
295.8203125,-51101.39844
295.828125,-51107.66406
295.8359375,-51116.17188
295.84375,-51124.82031
295.8515625,-51132.23438
295.859375,-51139.74609
295.8671875,-51149.53125
295.875,-51162.90234
295.8828125,-51179.67578
295.890625,-51197.67969
295.8984375,-51215.13281
295.90625,-51231.61719
295.9140625,-51247.3125
295.921875,-51264.30859
295.9296875,-51283.00391
295.9375,-51303.30469
295.9453125,-51325.0625
295.953125,-51347.79297
295.9609375,-51373.28125
295.96875,-51402.74219
295.9765625,-51436.23828
295.984375,-51472.11719
295.9921875,-51506.37891
296,-51535.21875
296.0078125,-51557.26953
296.015625,-51573.80078
296.0234375,-51589.28906
296.03125,-51607.73438
296.0390625,-51631.17578
296.046875,-51658.17969
296.0546875,-51683.76172
296.0625,-51704.24609
296.0703125,-51717.51953
296.078125,-51725.06641
296.0859375,-51731.07813
296.09375,-51738.44141
296.1015625,-51748.74609
296.109375,-51760.09766
296.1171875,-51769.41406
296.125,-51774.55469
296.1328125,-51775.29688
296.140625,-51773.77344
296.1484375,-51773.15625
296.15625,-51775.24219
296.1640625,-51781.41797
296.171875,-51790.61719
296.1796875,-51801.46094
296.1875,-51812.71484
296.1953125,-51822.55078
296.203125,-51831.04688
296.2109375,-51837.89844
296.21875,-51843.11719
296.2265625,-51847.16406
296.234375,-51849.53125
296.2421875,-51849.86719
296.25,-51847.36328
296.2578125,-51841.17578
296.265625,-51830.76953
296.2734375,-51814.76172
296.28125,-51791.70313
296.2890625,-51759.93359
296.296875,-51717.63672
296.3046875,-51665.875
296.3125,-51606.44922
296.3203125,-51542.28516
296.328125,-51475.91797
296.3359375,-51407.17969
296.34375,-51335.9375
296.3515625,-51261.72266
296.359375,-51186.23438
296.3671875,-51113.87109
296.375,-51049.25
296.3828125,-50995.3125
296.390625,-50951.35938
296.3984375,-50912.88281
296.40625,-50874.50391
296.4140625,-50831.34766
296.421875,-50782
296.4296875,-50728.28125
296.4375,-50672.8125
296.4453125,-50619.5
296.453125,-50569.51953
296.4609375,-50521.80859
296.46875,-50473.71875
296.4765625,-50420.68359
296.484375,-50359.77344
296.4921875,-50289.67188
296.5,-50211.84375
296.5078125,-50132.58594
296.515625,-50057.80078
296.5234375,-49992.78125
296.53125,-49939.01563
296.5390625,-49892.09766
296.546875,-49844.61719
296.5546875,-49787.40625
296.5625,-49715.23438
296.5703125,-49629.52344
296.578125,-49536.85547
296.5859375,-49447.64063
296.59375,-49368.54297
296.6015625,-49299.48828
296.609375,-49233.60156
296.6171875,-49160.03906
296.625,-49070.63281
296.6328125,-48963.76563
296.640625,-48845.14844
296.6484375,-48725.16797
296.65625,-48613.38281
296.6640625,-48515.89453
296.671875,-48434.29688
296.6796875,-48366.70313
296.6875,-48312.39844
296.6953125,-48271.125
296.703125,-48244.17969
296.7109375,-48233.16016
296.71875,-48237.25
296.7265625,-48254.6875
296.734375,-48281.08984
296.7421875,-48310.9375
296.75,-48338.96875
296.7578125,-48360.40234
296.765625,-48372.57422
296.7734375,-48375.20703
296.78125,-48369.73828
296.7890625,-48359.14453
296.796875,-48345.3125
296.8046875,-48329.37891
296.8125,-48311.66797
296.8203125,-48291.49609
296.828125,-48270.19531
296.8359375,-48248.72266
296.84375,-48227.86328
296.8515625,-48207.86719
296.859375,-48187.26172
296.8671875,-48165.80859
296.875,-48144.40234
296.8828125,-48125.88672
296.890625,-48113.77344
296.8984375,-48109.61328
296.90625,-48111.89453
296.9140625,-48116.33984
296.921875,-48117.21484
296.9296875,-48111.88672
296.9375,-48100.33594
296.9453125,-48086.22266
296.953125,-48074.76563
296.9609375,-48069.125
296.96875,-48071.04297
296.9765625,-48078.57422
296.984375,-48088.03516
296.9921875,-48095.86719
297,-48099.05859
297.0078125,-48096.70313
297.015625,-48089.35547
297.0234375,-48078.29688
297.03125,-48065.27734
297.0390625,-48051.24219
297.046875,-48037.54297
297.0546875,-48026.10156
297.0625,-48018.63281
297.0703125,-48017.88281
297.078125,-48024.02734
297.0859375,-48034.71875
297.09375,-48045.78516
297.1015625,-48051.85547
297.109375,-48050.92188
297.1171875,-48043.92578
297.125,-48034.65625
297.1328125,-48027.20703
297.140625,-48022.98047
297.1484375,-48020.63672
297.15625,-48017.73047
297.1640625,-48012.67188
297.171875,-48007.67969
297.1796875,-48006.01953
297.1875,-48010.64453
297.1953125,-48021.33203
297.203125,-48033.14063
297.2109375,-48040.57813
297.21875,-48038.60938
297.2265625,-48025.80859
297.234375,-48004.58203
297.2421875,-47978
297.25,-47948.55469
297.2578125,-47916.02734
297.265625,-47878.66406
297.2734375,-47835.4375
297.28125,-47787.08594
297.2890625,-47737.14063
297.296875,-47689.88281
297.3046875,-47647.24609
297.3125,-47609.04688
297.3203125,-47571.07813
297.328125,-47528.64844
297.3359375,-47479.10547
297.34375,-47422.46875
297.3515625,-47363.23828
297.359375,-47306.22656
297.3671875,-47254.55859
297.375,-47208.39063
297.3828125,-47164.42578
297.390625,-47119.06641
297.3984375,-47070.63281
297.40625,-47020.55859
297.4140625,-46973.08984
297.421875,-46931.64453
297.4296875,-46897.27344
297.4375,-46867.57813
297.4453125,-46837.35938
297.453125,-46803.66406
297.4609375,-46765.85547
297.46875,-46726.86328
297.4765625,-46691.20313
297.484375,-46660.64844
297.4921875,-46634.42969
297.5,-46608.34375
297.5078125,-46577.64844
297.515625,-46540.57422
297.5234375,-46498.8125
297.53125,-46457.07422
297.5390625,-46420.72266
297.546875,-46392.85938
297.5546875,-46374.71094
297.5625,-46363.98047
297.5703125,-46357.28906
297.578125,-46351.09375
297.5859375,-46341.74609
297.59375,-46328.39063
297.6015625,-46311.23438
297.609375,-46292.12109
297.6171875,-46273.83984
297.625,-46257.82422
297.6328125,-46244.53125
297.640625,-46233.03906
297.6484375,-46222.33984
297.65625,-46212.50781
297.6640625,-46203.86328
297.671875,-46196.87891
297.6796875,-46190.79297
297.6875,-46182.95703
297.6953125,-46171.91406
297.703125,-46156.9375
297.7109375,-46139.88672
297.71875,-46124.21875
297.7265625,-46111.90234
297.734375,-46103.91016
297.7421875,-46098.09375
297.75,-46091.10938
297.7578125,-46080.43359
297.765625,-46064.76172
297.7734375,-46045.08203
297.78125,-46023.98047
297.7890625,-46004.79688
297.796875,-45991.25391
297.8046875,-45985.32422
297.8125,-45987.05469
297.8203125,-45993.8125
297.828125,-46000.29688
297.8359375,-46002.74219
297.84375,-45999.00781
297.8515625,-45990.73047
297.859375,-45982.50781
297.8671875,-45978.05469
297.875,-45979.64453
297.8828125,-45985.71875
297.890625,-45992.91406
297.8984375,-45998.26953
297.90625,-46000.51172
297.9140625,-46000.40625
297.921875,-45999.51172
297.9296875,-45998.05469
297.9375,-45996.08203
297.9453125,-45992.34766
297.953125,-45986.8125
297.9609375,-45980.83594
297.96875,-45975.64063
297.9765625,-45973.18359
297.984375,-45973.18359
297.9921875,-45973.96875
298,-45973.66016
298.0078125,-45970.36328
298.015625,-45964.16016
298.0234375,-45956.48828
298.03125,-45949.89844
298.0390625,-45947.30859
298.046875,-45950.41797
298.0546875,-45959.65234
298.0625,-45973.62109
298.0703125,-45988.85547
298.078125,-46002.71875
298.0859375,-46012.76172
298.09375,-46018.88281
298.1015625,-46023.28516
298.109375,-46028.14453
298.1171875,-46035.89063
298.125,-46046.06641
298.1328125,-46056
298.140625,-46062.49609
298.1484375,-46062.59375
298.15625,-46055.65234
298.1640625,-46042.87891
298.171875,-46026.23047
298.1796875,-46007.78516
298.1875,-45988.11719
298.1953125,-45967.49219
298.203125,-45945.81641
298.2109375,-45921.88281
298.21875,-45895.22266
298.2265625,-45864.11328
298.234375,-45828.05859
298.2421875,-45790.07422
298.25,-45756.58594
298.2578125,-45738.10547
298.265625,-45742.51953
298.2734375,-45769.57031
298.28125,-45806.71484
298.2890625,-45830.84375
298.296875,-45818.12891
298.3046875,-45756.95313
298.3125,-45657.69141
298.3203125,-45555.625
298.328125,-45499.21094
298.3359375,-45533.88281
298.34375,-45684.21484
298.3515625,-45943.33594
298.359375,-46278.34375
298.3671875,-46642.02734
298.375,-46992.33203
298.3828125,-47307.1875
298.390625,-47587.71875
298.3984375,-47853.13281
298.40625,-48125.63672
298.4140625,-48417.40625
